Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.330478  	4090.66 	6238.4  	15357.  	-6400.64	-9022.14	-19557. 	327.217	356.923	368.609   	-1.06343e6	-1.59126e6	-3.8077e6 
0.337914  	4023.15 	6126.98 	15052.4 	-5829.69	-8205.06	-17738.2	237.174	231.391	101.892   	-1.02081e6	-1.52709e6	-3.65266e6
0.345391  	3897.09 	5930.61 	14554.2 	-5612.6 	-7902.05	-17092.9	203.612	187.951	22.7496   	-970625.  	-1.45152e6	-3.47012e6
0.352905  	3716.78 	5656.15 	13880.4 	-5652.16	-7971.65	-17297.6	222.189	219.997	114.97    	-922568.  	-1.37961e6	-3.29804e6
0.360457  	3511.1  	5345.99 	13129.5 	-5771.63	-8156.38	-17761.4	267.238	290.039	292.205   	-883481.  	-1.32094e6	-3.157e6  
0.368044  	3322.14 	5061.49 	12442.4 	-5793.47	-8197.8 	-17892.5	306.112	350.58 	445.756   	-846342.  	-1.26532e6	-3.02376e6
0.375664  	3174.47 	4838.05 	11898.6 	-5616.93	-7949.59	-17356.9	315.534	367.875	498.834   	-816984.  	-1.22123e6	-2.91766e6
0.383315  	3073.53 	4683.07 	11513.4 	-5269.82	-7452.74	-16250.5	291.078	335.671	437.837   	-786292.  	-1.1751e6 	-2.80653e6
0.390994  	3004.26 	4574.31 	11234.4 	-4848.73	-6848.35	-14898.3	245.011	271.971	304.548   	-755581.  	-1.12903e6	-2.69587e6
0.398702  	2942.05 	4475.83 	10979.  	-4478.92	-6318.58	-13716.9	197.771	206.556	167.301   	-726479.  	-1.08561e6	-2.59242e6
0.406435  	2866.24 	4357.65 	10678.9 	-4231.1 	-5965.87	-12939.2	166.84 	164.823	84.0927   	-696967.  	-1.04152e6	-2.48716e6
0.414191  	2767.39 	4206.26 	10303.9 	-4121.03	-5813.51	-12619.8	158.4  	155.683	74.9845   	-669939.  	-1.00087e6	-2.38912e6
0.421968  	2654.5  	4034.94 	9885.2  	-4093.78	-5781.16	-12573.2	167.331	171.616	122.506   	-646331.  	-965415.  	-2.30383e6
0.429766  	2540.6  	3862.76 	9466.77 	-4064.47	-5744.96	-12514.6	181.249	194.568	185.208   	-618990.  	-924831.  	-2.20792e6
0.437581  	2439.23 	3709.31 	9093.18 	-3984.43	-5634.32	-12283.3	188.398	207.456	224.056   	-595291.  	-889600.  	-2.12446e6
