3.800000e+01 7.570618e-08 5.816676e-08 3.389909e-08 8.292840e-07 1.661833e-08 1.115152e-08 8.974288e-09 1.591815e-07 1.626387e-07 8.644970e-08 2.763472e-07 5.546038e-09 5.211691e-09 4.981968e-09
3.900000e+01 7.574904e-08 5.828921e-08 3.394652e-08 8.292697e-07 1.661792e-08 1.115647e-08 8.979575e-09 1.592171e-07 1.628321e-07 8.650928e-08 2.763638e-07 5.546740e-09 5.212527e-09 4.982835e-09
4.000000e+01 7.579286e-08 5.841522e-08 3.399530e-08 8.292605e-07 1.661761e-08 1.116159e-08 8.985035e-09 1.592540e-07 1.630317e-07 8.657097e-08 2.763815e-07 5.547472e-09 5.213397e-09 4.983736e-09
4.100000e+01 7.583767e-08 5.854480e-08 3.404543e-08 8.292561e-07 1.661739e-08 1.116689e-08 8.990666e-09 1.592922e-07 1.632375e-07 8.663474e-08 2.764002e-07 5.548232e-09 5.214300e-09 4.984671e-09
4.200000e+01 7.588341e-08 5.867795e-08 3.409692e-08 8.292560e-07 1.661727e-08 1.117237e-08 8.996465e-09 1.593316e-07 1.634495e-07 8.670056e-08 2.764199e-07 5.549020e-09 5.215234e-09 4.985639e-09
4.300000e+01 7.593011e-08 5.881469e-08 3.414977e-08 8.292599e-07 1.661722e-08 1.117802e-08 9.002429e-09 1.593722e-07 1.636675e-07 8.676839e-08 2.764405e-07 5.549835e-09 5.216200e-09 4.986638e-09
4.400000e+01 7.597772e-08 5.895505e-08 3.420396e-08 8.292676e-07 1.661726e-08 1.118383e-08 9.008556e-09 1.594140e-07 1.638916e-07 8.683821e-08 2.764619e-07 5.550677e-09 5.217195e-09 4.987668e-09
4.500000e+01 7.602627e-08 5.909903e-08 3.425951e-08 8.292789e-07 1.661736e-08 1.118981e-08 9.014844e-09 1.594569e-07 1.641217e-07 8.690999e-08 2.764843e-07 5.551545e-09 5.218221e-09 4.988729e-09
4.600000e+01 7.607570e-08 5.924666e-08 3.431642e-08 8.292934e-07 1.661754e-08 1.119596e-08 9.021292e-09 1.595008e-07 1.643578e-07 8.698372e-08 2.765074e-07 5.552438e-09 5.219275e-09 4.989820e-09
4.700000e+01 7.612606e-08 5.939797e-08 3.437468e-08 8.293110e-07 1.661777e-08 1.120226e-08 9.027898e-09 1.595457e-07 1.645999e-07 8.705937e-08 2.765314e-07 5.553355e-09 5.220358e-09 4.990940e-09
4.800000e+01 7.617729e-08 5.955296e-08 3.443431e-08 8.293315e-07 1.661807e-08 1.120872e-08 9.034659e-09 1.595915e-07 1.648480e-07 8.713693e-08 2.765562e-07 5.554298e-09 5.221470e-09 4.992089e-09
4.900000e+01 7.622943e-08 5.971167e-08 3.449530e-08 8.293548e-07 1.661843e-08 1.121534e-08 9.041576e-09 1.596384e-07 1.651020e-07 8.721638e-08 2.765817e-07 5.555264e-09 5.222609e-09 4.993266e-09
5.000000e+01 7.628243e-08 5.987413e-08 3.455765e-08 8.293807e-07 1.661885e-08 1.122211e-08 9.048646e-09 1.596861e-07 1.653620e-07 8.729771e-08 2.766080e-07 5.556254e-09 5.223775e-09 4.994471e-09
5.100000e+01 7.633631e-08 6.004034e-08 3.462138e-08 8.294091e-07 1.661931e-08 1.122903e-08 9.055869e-09 1.597348e-07 1.656279e-07 8.738092e-08 2.766351e-07 5.557267e-09 5.224969e-09 4.995705e-09
5.200000e+01 7.639105e-08 6.021034e-08 3.468647e-08 8.294398e-07 1.661983e-08 1.123611e-08 9.063243e-09 1.597843e-07 1.658998e-07 8.746599e-08 2.766629e-07 5.558304e-09 5.226189e-09 4.996965e-09
5.300000e+01 7.644666e-08 6.038417e-08 3.475295e-08 8.294728e-07 1.662039e-08 1.124333e-08 9.070768e-09 1.598346e-07 1.661776e-07 8.755290e-08 2.766914e-07 5.559363e-09 5.227436e-09 4.998253e-09
5.400000e+01 7.650311e-08 6.056184e-08 3.482080e-08 8.295079e-07 1.662100e-08 1.125071e-08 9.078442e-09 1.598858e-07 1.664614e-07 8.764166e-08 2.767206e-07 5.560445e-09 5.228709e-09 4.999567e-09
5.500000e+01 7.656042e-08 6.074338e-08 3.489005e-08 8.295450e-07 1.662166e-08 1.125823e-08 9.086265e-09 1.599378e-07 1.667512e-07 8.773226e-08 2.767506e-07 5.561549e-09 5.230007e-09 5.000909e-09
5.600000e+01 7.661857e-08 6.092883e-08 3.496068e-08 8.295841e-07 1.662236e-08 1.126589e-08 9.094235e-09 1.599906e-07 1.670469e-07 8.782469e-08 2.767812e-07 5.562676e-09 5.231332e-09 5.002276e-09
