Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.279716  	6504.79 	9813.28 	20428.6 	-6959.76	-9770.18	-24368.4	-93.4279	-280.625	220.415	-14904.3	-22419.3	-57412.5
0.286817  	6197.39 	9362.27 	19616.8 	-7251.5 	-10199.5	-25135.1	-42.9815	-205.88 	297.711	-13988.6	-21024.7	-53751. 
0.293971  	5872.44 	8904.54 	18885.5 	-7700.13	-10837.9	-26282.8	54.2351 	-70.9006	473.129	-13222.4	-19839.6	-50515.8
0.301176  	5564.22 	8472.38 	18185.5 	-7956.06	-11194.6	-26811.4	145.952 	55.6597 	641.17 	-12585.5	-18851.2	-47793.4
0.308432  	5303.69 	8095.66 	17490.7 	-7799.96	-10965.3	-26120.5	190.361 	119.194 	715.794	-12008.7	-17971.2	-45467.9
0.315736  	5095.54 	7775.26 	16775.8 	-7237.06	-10163.6	-24266. 	174.189 	102.951 	670.439	-11584.1	-17329.5	-43825.1
0.323085  	4930.77 	7501.9  	16057.6 	-6456.74	-9061.98	-21837.4	111.554 	25.9146 	532.742	-11160.5	-16708.7	-42353.7
0.330478  	4782.82 	7248.3  	15357.7 	-5708.55	-8012.33	-19556.4	36.0943 	-67.8298	368.454	-10727.1	-16077.2	-40879.5
0.337914  	4630.78 	6995.63 	14711.2 	-5222.2 	-7336.65	-18079.9	-18.333 	-133.879	245.314	-10353.9	-15529.1	-39555.9
0.345391  	4460.14 	6729.67 	14126.4 	-5049.69	-7103.21	-17521.1	-33.1571	-148.074	202.482	-9859.64	-14787.4	-37683.1
0.352905  	4273.2  	6453.23 	13599.2 	-5095.63	-7174.4 	-17578.2	-11.8059	-115.204	233.13 	-9350.12	-14017.1	-35689. 
0.360457  	4081.88 	6177.82 	13111.1 	-5201.02	-7324.91	-17781.4	27.0671 	-60.0017	299.434	-8916.11	-13352.5	-33912.8
0.368044  	3905.04 	5922.95 	12651.7 	-5210.63	-7336.47	-17683.6	61.0484 	-11.5924	357.846	-8505.22	-12725.7	-32254.5
0.375664  	3750.18 	5693.67 	12196.5 	-5041.03	-7093.68	-17058.2	73.5804 	8.34506 	374.461	-8197.36	-12258.5	-31028.4
0.383315  	3619.01 	5490.97 	11742.3 	-4724.36	-6644.92	-16021.9	61.7315 	-3.97036	342.016	-7898.24	-11811.2	-29905.5
0.390994  	3504.48 	5307.31 	11294.7 	-4348.44	-6115.22	-14837.4	34.7641 	-36.0915	279.698	-7613.53	-11391.1	-28884.6
0.398702  	3396.04 	5132.19 	10864.3 	-4025.4 	-5663.06	-13834.5	6.96761 	-69.2701	215.943	-7347.09	-11001.1	-27947.7
0.406435  	3285.72 	4958.38 	10463.4 	-3811.64	-5365.18	-13154.6	-9.65264	-87.9539	174.342	-7064.71	-10583.3	-26918.3
0.414191  	3168.76 	4780.67 	10090.3 	-3719.49	-5238.85	-12833.1	-10.3575	-85.8132	165.286	-6792.3 	-10172.6	-25862.9
0.421968  	3050.68 	4605.79 	9748.09 	-3697.47	-5210.1 	-12709.7	0.680717	-68.5036	180.175	-6544.18	-9795.84	-24871.7
